artist,song_title,lyrics,mood
Ziynet Sali,Bana da Söyle,"4 ContributorsBana da Söyle Lyrics
Yılları bir güne nasıl sığdırdın?
Bana da söyle, bana da söyle, ben de bileyim
Hasretin acısını nasıl dindirdin?
Bana da söyle, bana da söyle, ben de bileyim

Yüreğin ince ince sızlamadı mı?
Gözlerin gizli gizli ağlamadı mı?
Bana da söyle, bana da söyle
Bana da söyle, ben de bileyim
Yüreğin ince ince sızlamadı mı?
Gözlerin gizli gizli ağlamadı mı?
Bana da söyle, bana da söyle
Bana da söyle, ben de bileyim

Sana yalvarmıştım
Sana yakarmıştım
""Senden başka kimsem""
""Kimsem yok"" demiştim
Ben şimdi uzakta, hasret içindeyim
Sen yoksun yanımda, hayalindeyim

Yüreğin ince ince sızlamadı mı?
Gözlerin gizli gizli ağlamadı mı?
Bana da söyle, bana da söyle
Bana da söyle, ben de bileyim

Yüreğin ince ince sızlamadı mı?
Gözlerin gizli gizli ağlamadı mı?
Bana da söyle, bana da söyle
Bana da söyle, ben de bileyim
Yüreğin ince ince sızlamadı mı?
Gözlerin gizli gizli ağlamadı mı?
Bana da söyle, bana da söyle
Bana da söyle, ben de bileyim

Sana yalvarmıştım
Sana yakarmıştım
""Senden başka kimsem""
""Kimsem yok"" demiştim
Ben şimdi uzakta, hasret içindeyim
Sen yoksun yanımda, hayalindeyim

Yüreğin ince ince sızlamadı mı?
Gözlerin gizli gizli ağlamadı mı?
Bana da söyle, bana da söyle
Bana da söyle, ben de bileyim",mutlu
Mustafa Sandal,Araba,"8 ContributorsAraba Lyrics

Gönül ister aradığını
Hep mi bekler, hep mi bulamaz?
Gönül ister tanıdığını
Hiç mi bilmez, hiç mi soramaz?
Beni alsa nafile nafile
Yerime bir şey koyamaz
Yalvarsam da ""Kal"" diye, ""Kal"" diye
O yerinde hiç duramaz

E, onun arabası var, güzel mi güzel
Şoförü de var, özel mi özel
Bastı mı gaza, gider mi gider
Maalesef ruhu yok
Onun için hiçbir şansı yok

[Gönül ister aradığını
Hep mi bekler, hep mi bulamaz?
Gönül ister tanıdığını
Hiç mi bilmez, hiç mi soramaz?](30491890)
[Beni alsa nafile nafile
Yerime bir şey koyamaz
Yalvarsam da ""Kal"" diye, ""Kal"" diye
O yerinde hiç duramaz](30491989)

E, onun arabası var güzel mi güzel
Şoförü de var özel mi özel
Bastı mı gaza gider mi gider
Maalesef ruhu yok
Onun için hiçbir şansı yok
Onun arabası var güzel mi güzel
Şoförü de var özel mi özel
Bastı mı gaza gider mi gider
Maalesef ruhu yok
Onun için hiçbir şansı yok

Güzel mi güzel
Özel mi özel
Gider mi gider
Onun hiçbir şansı yok

Onun arabası var güzel mi güzel
Şoförü de var özel mi özel
Bastı mı gaza gider mi gider
Maalesef ruhu yok
Onun için hiçbir şansı yok

E, onun arabası var
Bastı mı gaza
Şoförü de var
Maalesef ruhu yok
Onun için hiçbir şansı yok",mutlu
Simge,Aşkın Olayım,"12 ContributorsAşkın Olayım Lyrics

İnsan yalnız doğar da
Yalnız ölmezmiş n'aber?
Bizden uzak olsun keder
Sormana hiç gerek yok
Yanmışım, tarifi zor
Söylerim günde bin kere

Yüzün gülünce güneş doğar ya
Gözlerimi kısarım, güller açar bir anda
İşte seninle bir ömür böyle
Güller, güneşler dolu ellerimizde

Söylenmedi hiç sana layık düşler benden önce
Tutsak yüreğim, biliyorsun sende ince ince
Yangın yeri hep buralar sayende, yok şikâyet
Gel bi' sarayım, aşkın olayım

İnsan yalnız doğar da
Yalnız ölmezmiş n'aber?
Bizden uzak olsun keder
Sormana hiç gerek yok
Yanmışım, tarifi zor
Söylerim günde bin kere

Yüzün gülünce güneş doğar ya
Gözlerimi kısarım, güller açar bir anda
İşte seninle bir ömür böyle
Güller, güneşler dolu ellerimizde

Söylenmedi hiç sana layık düşler benden önce
Tutsak yüreğim, biliyorsun sende ince ince
Yangın yeri hep buralar sayende, yok şikâyet
Gel bir sarayım, aşkın olayım
Söylenmedi hiç sana layık düşler benden önce
Tutsak yüreğim, biliyorsun sende ince ince
Yangın yeri hep buralar sayende, yok şikâyet
Gel bir sarayım, aşkın olayım",mutlu
Edis,Martılar,"10 ContributorsTranslationsEnglishMartılar Lyrics

Dinlettin boynu bükük şarkılar
Ses etmem, susarım anıların hat'rına
Sen yoksan ölümden ne farkı var?
Gel etme, dön artık üzülecek martılar

Dinlettin boynu bükük şarkılar
Ses etmem, susarım anıların hat'rına
Sen yoksan ölümden ne farkı var?
Gel etme, dön artık üzülecek martılar

Kitabına uydur sen yine bana gel
Ben kölen olurum, sen gitarıma tel (Ey)
İlaç ol yaralarıma her acı geçer
Beyaz ol karalarıma bu nasıl keder?
Niyetin çat çat çatlatmaksa
İnadına pat pat sallar kalça
Bi' de peşimde gezinеn alçaklar var
Delirice'm sensiz akşamlarda

Böylе sevmeden anlamazlar
Görünce durmuyor kan damarda
Gelse kaderimi yazsa baştan
Biraz daha öpsem şu bal yanaktan
Böyle sevmeden anlamazlar
Görünce durmuyor kan damarda
Gelse kaderimi yazsa baştan
Biraz daha öpsem şu bal yanaktan

Dinlettin boynu bükük şarkılar
Ses etmem, susarım anıların hat'rına
Sen yoksan ölümden ne farkı var?
Gel etme, dön artık üzülecek martılar

Anlatsam ağlar şu duvarlar
Kumar gibi aşkı, şansım yok
Ne zaman uyansam, konuşsam, düşünsem
Yine sen oh, oh, oh
Anlatsam ağlar şu duvarlar
Kumar gibi aşk, hiç şansım yok
Ne zaman uyansam, konuşsam, düşünsem
Yine sen oh, oh, oh

Böyle sevmeden anlamazlar
Görünce durmuyor kan damarda
Gelse kaderimi yazsa baştan
Biraz daha öpsem şu bal yanaktan
Böyle sevmeden anlamazlar
Görünce durmuyor kan damarda
Gelse kaderimi yazsa baştan
Biraz daha öpsem şu bal yanaktan

Dinlettin boynu bükük şarkılar
Ses etmem, susarım anıların hat'rına
Sen yoksan ölümden ne farkı var?
Gel etme, dön artık üzülecek martılar (Brr)
Dinlettin boynu bükük şarkılar
Ses etmem, susarım anıların hat'rına
Sen yoksan ölümden ne farkı var?
Gel etme, dön artık üzüle' ma-ma-martılar",mutlu
Mabel Matiz,A Canım,"8 ContributorsA Canım Lyrics
Sana öyle dargınım ki, oh
Hisler içimde karışıyor
Kendimi bile beğenmiyorum, oh
Şeytanım şuurumla savaşıyor

Hissediyorsan sen de bi' dökül o zaman
Evimden, yurdumdan mı kovucan?
Akmıyorsa benden bu kadar o zaman
Elinle koysan da bulunmam

A canım ben de beşerim bak
Sazımın telleri toprak
Beni baştan bir çıkarırsan
Nasıl yandık haberin yok?


Seviyormusun, sevmiyorsun
Sevdalık bunun neresinde?
Kantar hep kendinden mi yana?
Har vurup harman savurduğun halde

Hissediyorsan sen de bi' dökül o zaman
Evimden, yurdumdan mı kovucan?
Akmıyorsa benden bu kadar o zaman
Elinle koysan da bulunmam

A canım ben de beşerim bak
Sazımın telleri toprak
Beni baştan bir çıkarırsan
Nasıl yandık haberin yok?

Geldim üryan, yangın her yan
Kırıldı aynam, görecek mi?
Aşk ile terli bu hayvan
Desturla öğrenecek mi?
Geldim üryan, yangın her yan
Kırıldı aynam, görecek mi?
Aşk ile terli bu hayvan
Desturla öğrenecek mi?",mutlu
MFO,Sakın Gelme,"5 ContributorsSakın Gelme Lyrics

Sakın gelme, sözlerim kayıp
Ayıp ediyorum kendime
Bir sızı var içimde
Ölesim tuttu
Yaşıyorum gürül gürül kaç gündür
Uyku tutmuyor, sakın gelme

Sakın gelme, hazır değilim
Deliyim kaç gündür
Lodosum tuttu
Poyrazım soğuk
Sakın gelme, dönesim yok
Çok uzaktayım, çok
Bir şarkı var aklımda
Söylemesi ayıp
Sözleri kayıp
Kaç zamandır dilimde
Sakın söyleme

Sakın gelme, sözlerim kayıp
Ayıp ediyorum kendime
Bir sızı var içimde
Ölesim tuttu
Yaşıyorum gürül gürül kaç gündür
Uyku tutmuyor, sakın gelme

Sakın gelme, hazır değilim
Deliyim kaç gündür
Lodosum tuttu
Poyrazım soğuk
Sakın gelme, dönesim yok
Çok uzaktayım, çok
Bir şarkı var aklımda
Söylemesi ayıp
Sözleri kayıp
Kaç zamandır dilimde
Sakın söyleme
Sözleri kayıp
Kaç zamandır dilimde
Sakın söyleme
Sakın gelme, hazır değilim
Deliyim kaç gündür
Lodosum tuttu
Poyrazım soğuk
Sakın gelme, dönesim yok
Çok uzaktayım, çok
Bir şarkı var aklımda
Söylemesi ayıp
Sözleri kayıp
Kaç zamandır dilimde
Sakın söyleme",mutlu
Levent Yüksel,Med Cezir,"4 ContributorsMedcezir Lyrics

Dökülür yedi verenler teninden
Rengarenk açarsın mevsimli mevsimsiz
Bir tanem değişir kokun
Isınır kanın beni yakarsın
Vazgeçilir gibi değil bu med cezirler

Fırtınam, felaketim, hasretim
Yetmiyor, sevişmeler yetmiyor
Şiddetin ne hoş, ne güzel şefkatin
Sevdikçe sevesim geliyor
Ölene kadar peşindeyim bırakmam

Tutuşur geceler yanar, geceler söner
Bedenim altüst, sarhoş başım döner
Karışır terime karışır terinin tuzu bir tanem
Vazgeçilir gibi değil, bu med cezirler

Fırtınam, felaketim, hasretim
Yetmiyor, sevişmeler yetmiyor
Şiddetin ne hoş, ne güzel şefkatin
Sevdikçe sevesim geliyor
Ölene kadar peşindeyim bırakmam",mutlu
Ayna,Ceylan,"1 ContributorCeylan Lyrics
Ne yalnızlık ne hüzün ne o eski şarkılar
Hiç biri dokunmuyor senin yokluğun kadar
Gece yağmur ve soğuk şehrin caddelerinde
Gözlerimde hayalin hasretin yüreğimde

Gurbette yorgun düştümde ceylan
Hasret tüketti bittim be ceylan
Gurbette yorgun düştümde ceylan
Hasret tüketti bittim be ceylan

Yeniden düştüm yollarına
Vardım geldim ellerine
Yitik buruk bir çocuğum ben
Koyma beni hasretine
Yeniden düştüm yollarına
Vardım geldim ellerine
Yitik buruk bir çocuğum ben
Koyma beni hasretine

Gurbette yorgun düştümde ceylan
Hasret tüketti bittim be ceylan
Gurbette yorgun düştümde ceylan
Hasret tüketti bittim be ceylan

Ne yalnızlık ne hüzün ne o eski şarkılar
Hiç biri dokunmuyor senin yokluğun kadar
Gece yağmur ve soğuk şehrin caddelerinde
Gözlerimde hayalin hasretin yüreğimde

Gurbette yorgun düştümde ceylan
Hasret tüketti bittim be ceylan
Gurbette yorgun düştümde ceylan
Hasret tüketti bittim be ceylan

Yeniden düştüm yollarına
Vardım geldim ellerine
Yitik buruk bir çocuğum ben
Koyma beni hasretine
Yeniden düştüm yollarına
Vardım geldim ellerine
Yitik buruk bir çocuğum ben
Koyma beni hasretine

Gurbette yorgun düştümde ceylan
Hasret tüketti bittim be ceylan
Gurbette yorgun düştümde ceylan
Hasret tüketti bittim be ceylan

Gurbette yorgun düştümde ceylan
Hasret tüketti bittim be ceylan
Gurbette yorgun düştümde ceylan
Hasret tüketti bittim be ceylan
Gurbette yorgun düştümde ceylan
Hasret tüketti bittim be ceylan
Gurbette yorgun düştümde ceylan
Hasret tüketti bittim be ceylan
Gurbette yorgun düştümde ceylan
Hasret tüketti bittim be ceylan
Gurbette yorgun düştümde ceylan
Hasret tüketti bittim be ceylan",mutlu
Gökhan Türkmen,Biraz Ayrılık,"2 ContributorsBiraz Ayrılık Lyrics

Sana güneş hep arkandan vurmuş
Gölgen hep önde, geceler zaten kara
Yüzünü görmek güneşe bakmak gibi zaten
Ne zaman istesem sen yakıyorsun
Elin hep dudağında durmuş
Sessiz bir ifade, geceler hep suskun
Aynaya bakmak gibi sen'le konuşmak
Ne zaman dinlesem, sen susuyorsun
Ne zaman dinlesem, sen susuyorsun

Yastığımda kalmış yüzün
Biraz ayrılık, biraz hüzün
Say, ne kadar zaman oldu?
Dokun, ellerin mi kör oldu?
Bak, bulamadım başka bir ten
Gözlerin yakar mı yeniden?
Herkesi unuturdu da yüreğim
Seni saklar, bir tanem
Yastığımda kalmış yüzün
Biraz ayrılık, biraz hüzün
Say, ne kadar zaman oldu?
Dokun, ellerin mi kör oldu?
Bak, bulamadım başka bir ten
Gözlerin yakar mı yeniden?
Herkesi unuturdu da yüreğim
Seni saklar, bir tanem

Sana güneş hep arkandan vurmuş
Gölgen hep önde, geceler zaten kara
Yüzünü görmek güneşe bakmak gibi zaten
Ne zaman istesem sen yakıyorsun
Elin hep dudağında durmuş
Sessiz bir ifade, geceler hep suskun
Aynaya bakmak gibi sen'le konuşmak
Ne zaman dinlesem, sen susuyorsun
Ne zaman dinlesem, sen susuyorsun

Yastığımda kalmış yüzün
Biraz ayrılık, biraz hüzün
Say, ne kadar zaman oldu?
Dokun, ellerin mi kör oldu?
Bak, bulamadım başka bir ten
Gözlerin yakar mı yeniden?
Herkesi unuturdu da yüreğim
Seni saklar, bir tanem
Yastığımda kalmış yüzün
Biraz ayrılık, biraz hüzün
Say, ne kadar zaman oldu?
Dokun, ellerin mi kör oldu?
Bak, bulamadım başka bir ten
Gözlerin yakar mı yeniden?
Herkesi unuturdu da yüreğim
Seni saklar, bir tanem

Yastığımda kalmış yüzün
Biraz ayrılık, biraz hüzün
Say, ne kadar zaman oldu?
Dokun, ellerin mi kör oldu?
Bak, bulamadım başka bir ten
Gözlerin yakar mı yeniden?
Herkesi unuturdu da yüreğim
Seni saklar, bir tanem",mutlu
Tuğba Yurt,Yine Sev Yine,"2 ContributorsYine Sev Yine LyricsBir düş, bir öpüş
Ama sonu hep bir çöküş
Korktum ama tuttum
Yoksa uçurum mu düşüş
Senden geçmedim ben
İstemedin verdiklerimi
Sana çıkan umutların
Sonu daha gelmedi mi

Yine sev yine, yine öp beni
Belki çok zor geriye dönmesi
En iyisi bizdik, kabul etmeli
Yine yine, yine sev yine, yine öp beni
Belki çok zor geriye dönmesi
En iyisi bizdik kabul etmeli",mutlu
İrem Derici,Kalbimin Tek Sahibine,"4 ContributorsKalbimin Tek Sahibine LyricsDualar eder insan
Mutlu bi' ömür için
Sen varsan her yer huzur
Huzurla yanar içim
Dualar eder insan
Mutlu bi' ömür için
Sen varsan her yer huzur
Huzurla yanar içim
Çok şükür, bin şükür seni bana verene
Yazmasın tek günümü sensiz kadere
Ellerimiz bir, gönüllerimiz bir
Vedalar, denizler engeldir sevene
Bu şarkı, kalbimin tek sahibine
Ömürlük yârime, gönül eşime
Bahar sensin bana, gülüşün cennet
Melekler nur saçmış, aşkım, yüzüne
Dualar eder insan
Mutlu bi' ömür için
Sen varsan her yer huzur
Huzurla yanar içim
Çok şükür, bin şükür seni bana verene
Yazmasın tek günümü sensiz kadere
Ellerimiz bir, gönüllerimiz bir
Vedalar, denizler engeldir sevene

Bu şarkı, kalbimin tek sahibine
Ömürlük yârime, gönül eşime
Bahar sensin bana, gülüşün cennet
Melekler nur saçmış, aşkım, yüzüne
Bu şarkı, kalbimin tek sahibine
Ömürlük yârime, gönül eşime
Bahar sensin bana, gülüşün cennet
Melekler nur saçmış, aşkım, yüzüne
Melekler nur saçmış, aşkım, yüzüne",mutlu
Gülşen,Bangır Bangır,"17 ContributorsTranslationsEnglishBangır Bangır Lyrics

Yanım çok kalabalık sesin gelmiyor bağır
Müzik son ses bangır bangır
Ağzı bozuk şarkılar tuttum sana biraz ağır
Haydi, haydi saldır saldır
Gül gibi uyuyan yılanı uyandırdın
Garanti bildin beni, havalandın
Yürek yemiş sanki mübarek
Neyine güvendin evladım?
Gül gibi uyuyan yılanı uyandırdın
Garanti bildin beni havalandın
Adın bensiz buralarda etkisiz eleman, sıfır aldın

Yavrum kaldır kollarını
Teslim ol etrafın sarılı
Sabret af çıksın sana
Ben öptür'ce'm bu evin yollarını
Yavrum kaldır kollarını
Teslim ol etrafın sarılı
Bunlar iyi günler
Sana ben gösterece'm kıvrak oyunlarımı

Yanım çok kalabalık sesin gelmiyor bağır
Müzik son ses bangır bangır
Ağzı bozuk şarkılar tuttum sana biraz ağır
Haydi, haydi saldır saldır
Gül gibi uyuyan yılanı uyandırdın
Garanti bildin beni, havalandın
Yürek yemiş sanki mübarek
Neyine güvendin evladım?
Gül gibi uyuyan yılanı uyandırdın
Garanti bildin beni havalandın
Adın bensiz buralarda etkisiz eleman, sıfır aldın

Yavrum kaldır kollarını
Teslim ol etrafın sarılı
Sabret af çıksın sana
Ben öptür'ce'm bu evin yollarını
Yavrum kaldır kollarını
Teslim ol etrafın sarılı
Bunlar iyi günler
Sana ben gösterece'm kıvrak oyunlarımı

Gül gibi uyuyan yılanı uyandırdın
Garanti bildin beni havalandın
Adın bensiz buralarda etkisiz eleman, sıfır aldın

Yavrum kaldır kollarını
Teslim ol etrafın sarılı
Sabret af çıksın sana
Ben öptür'ce'm bu evin yollarını
Yavrum kaldır kollarını
Teslim ol etrafın sarılı
Bunlar iyi günler
Sana ben gösterece'm kıvrak oyunlarımı",mutlu
Emre Altuğ,Gidecek Yerim mi Var,"3 ContributorsGidecek Yerim mi Var LyricsGidecek yerim mi var
Bak yine kader sesizce örmüs aglari bir care gönül uzanmiyor ki kollari hep kara haber getirdi yaz yagmurlari senden bir haber gecer mi ömrü kalani
Karanliklar icinden gün dogar ya aniden belki öyle can bulur yarim kalan hikayemiz
Gidecek yerim mi var diyecek sözüm mü var bunu eller anlamaz sana ihtiyacim var
Bak yine kader sesizce örmüs aglari bir care gönül uzanmiyor ki kollari hep kara haber getirdi yaz yagmurlari senden bir haber gecer mi ömrü kalani
Gidecek yerim mi var diyecek sözüm mü var bunu eller anlamaz sana ihtiyacim var",mutlu
İzel,Emanet,"1 ContributorEmanet LyricsBırakılınca hiç teslim olmadan
Unutulunca emanet olmadan
Kapı kapanınca hızlı hızlı bekleyen
Biraz açılınca geri dönmek isteyen
Güneş her şeyim olur
Senden önce
Güneş kendine doğar
Biz görünce
Ama bizde bir şeyler bitti
Böyle bitmesi gerek miydi
Bizde bir şeyler bitti
Böyle bitmesi gerek miydi",mutlu
Nev,Zor,"1 ContributorZor Lyrics

Biliyorum, duymak istediklerin bunlar değildi
O yüzden zafer saymıştın zamansız gidişini
Öyle ya, sen on dokuzunda koca bir kadındın
Oysa ben seni tüm yalanlardan daha çok seviyordum

Zor, zor kadere emanet ettim seni
Sen benim kördüğümüm, tutamadığım gözyaşım
Zor, zor bir daha daha da güvenmek
Bana düşen kabullenmek, zor da olsa dönüp gitmek

Bir gün gelir de bir an çokça zamanlardan sonra
Geri dönüp baktığında, bilmem anlar mısın?
O senin bir anının benim ömrüm olduğunu
Ne çok sevildiğini, artık çok geç olduğunu

Zor, zor kadere emanet ettim seni
Sen benim kördüğümüm, tutamadığım gözyaşım
Zor, zor bir daha daha da güvenmek
Bana düşen kabullenmek, zor da olsa dönüp gitmek
Zor, zor kadere emanet ettim seni
Sen benim kördüğümüm, tutamadığım gözyaşım
Zor, zor bir daha daha da güvenmek
Bana düşen kabullenmek, zor da olsa dönüp gitmek

Zor, zor
Zor, zor

Zor, zor kadere emanet ettim seni
Sen benim kördüğümüm, tutamadığım gözyaşım
Zor, zor bir daha daha da güvenmek
Bana düşen kabullenmek, zor da olsa dönüp gitmek

Zor, zor
Zor, zor
Zor, zor bir daha daha da güvenmek
Bana düşen kabullenmek, zor da olsa dönüp gitmek",mutlu
Fikret Kızılok,Bu Kalp Seni Unutur Mu,"5 ContributorsBu Kalp Seni Unutur mu? Lyrics

Yıllar geçse de üstünden
Bu kalp seni unutur mu?
Kader gibi istemeden
Bu kalp seni unutur mu?

Bir hasretlik yüzün vardı
İçinde bir hüzün vardı
Söyleyecek sözüm vardı
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bu kalbim seni unutur mu?
Bir hasretlik yüzün vardı
İçinde bir hüzün vardı
Söyleyecek sözüm vardı
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bu kalbim seni unutur mu?

Anlamı yok tüm sözlerin
Sensiz geçen gecelerin
Yaşanacak senelerin
Bu kalp seni unutur mu?

Bambaşka bir halin vardı
Farketmeden beni sardı
Benliğimi benden aldı
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bu kalbim seni unutur mu?
Bambaşka bir halin vardı
Farketmeden beni sardı
Benliğimi benden aldı
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bu kalbim seni unutur mu?

Bana aşkı veren sendin
Sonra alıp giden sendin
Yollarımız ayrı derdin
Bu kalp seni unutur mu?

Oysa düşlerim başkaydı
Birden bire yarım kaldı
Yaşanacak çok şey vardı
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?

Oysa düşlerim başkaydı
Birden bire yarım kaldı
Yaşanacak çok şey vardı
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?

Her gün akşam yastığımda
Üşüyorum yokluğunda
Yaşıyorum boşluğunda
Bu kalp seni unutur mu?

Bambaşka bir halin vardı
Farketmeden beni sardı
Benliğimi benden aldı
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bambaşka bir halin vardı
Farketmeden beni sardı
Benliğimi benden aldı
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?
Bu kalp seni unutur mu?",mutlu
Candan Erçetin,Yalan,"2 ContributorsYalan LyricsGeri döndüren gördünmü geçmişi
Boşa soldurdun o nazlı gençliği
Bir avuç toprak için yor kendini
Dünyada ölümden başkası yalan
Yalan başkası yalan
Zaman kendine benzetmez herkesi
Hesapsız açar baharlar pembeyi
Açmadığın dalda sözün geçermi
Dünyada ölümden başkası yalan
Yalan başkası yalan
Sitem etme haberi yok dağların
Gözlerini ellerinle bağladın
Faydası yok geç kalınmış figanın
Dünyada ölümden başkası yalan
Yalan başkası yalan",mutlu
Gripin,Sensiz İstanbul’a Düşmanım,"1 ContributorSensiz İstanbul’a Düşmanım LyricsKelimelerden alacaklı bir sağır gibi
İçimi döktüm bugün, yokluğunla konuştum
Tutsak gibi, enkaz gibi, kendim gibi
İçimden çıktım bugün, içimle konuştum
Yüzünü ilk kez gören bir çocuk gibi
Gördüm, kendimi gördüm
Kırıldı ayna paramparça
Paramparça ne varsa kadınım
Yokluğunda kaç damla gözyaşı eder adın
Ne olur gel, gel, gel, gel
Ben sensiz İstanbul'a düşmanım
Kestiğim ümitlerden yelkenler yaptım ama
Yokluğunda ne gidebildim ne de kaldım
Gerçek miydi tutunmaya çalıştıklarım
Hediye süsü verilmiş ayrılıklarım
Yüzünü ilk kez gören bir çocuk gibi
Sustum, kendime kızdım
Kırıldı ayna paramparça
Paramparça ne varsa kadınım
Yokluğunda kaç damla gözyaşı eder adın
Ne olur gel, gel, gel, gel
Ben sensiz İstanbul'a düşmanım",mutlu
Model,Pembe Mezarlık,"18 ContributorsTranslationsEnglishPembe Mezarlık Lyrics

Tenin (Tenin) sinmiş yastığıma
Dün gece terk etmeden önce
İçimde (İçimde) bıraktığın acıyla
Kokunla uyudum bu gece (Bu gece)

Pembe bir mezarlık gördüm rüyamda
Aşık cesetler şekerden tabutta
Gezinirken ciğerim doldu bir anda
Çürük çilek kokusuyla
Kalbi atan ölü bedenlerdi hepsi
Hepsinin başında birer ölüm perisi
Soluk birer pembe gül kokluyorlar, karanlıkta

Affet bu gece ölmek istedim
Pembe bir mezarlık olmak istedim
Karanlığı elimle bölmek istedim
Seni çok özledim
Çok istedim bu gece kendimi asmak
Ellerimle kendi mezarımı kazmak
Elimden gelen oturup evimde
Sana şarkılar yazmak

Tenin (Tenin) sinmiş yastığıma
Dün gece terk etmeden önce
İçimde (İçimde) bıraktığın acıyla
Kokunla uyudum bu gece (Bu gece)

Affet bu gece ölmek istedim
Pembe bir mezarlık olmak istedim
Karanlığı elimle bölmek istedim
Seni çok özledim
Çok istedim bu gece kendimi asmak
Ellerimle kendi mezarımı kazmak
Elimden gelen oturup evimde
Sana şarkılar yazmak


Affet bu gece ölmek istedim
Pembe bir mezarlık olmak istedim
Karanlığı elimle bölmek istedim
Seni çok özledim
Çok istedim bu gece kendimi asmak
Ellerimle kendi mezarımı kazmak
Elimden gelen oturup evimde
Sana şarkılar yazmak
Affet bu gece ölmek istedim
Pembe bir mezarlık olmak istedim
Karanlığı elimle bölmek istedim
Seni çok özledim

Seni çok özledim
Seni çok özledim
Seni çok özledim
Seni çok özledim",mutlu
Bendeniz,Güzeller Güzeli,"1 ContributorGüzeller Güzeli Lyrics
Leli, leli, lel, leli, leli, leli
Leli, leli, la, le, le, le
Leli, leli, lel, leli, leli, leli
Leli, leli, leli, la
Leli, leli, lel, leli, leli, leli
Leli, leli, la, le, le, le
Leli, leli, lel, leli, leli, leli
Leli, lelle, la

Aşk yuva yapmış konmuş dalıma
Ben zora açan arsız gonca
Sen bana yol ver ömrün boyunca
Gel, yanıma yat boylu boyunca
Aşk yuva yapmış konmuş dalıma
Ben zora açan arsız gonca
Sen bana yol ver ömrün boyunca
Gel, yanıma yat boylu boyunca ayy (Ayy)

Leli, leli, lel, leli, leli, leli
Leli, leli, la, le, le, le
Leli, leli, lel, leli, leli, leli
Leli, leli, leli, la

Leli, leli, lel, leli, leli, leli
Leli, leli, la, le, le, le
Leli, leli, lel, leli, leli, leli
Leli, leli, leli, la

Hey, güzeller güzeli
Hey, come on shake your body
Hey, hey you sexy bunny
Essah mı yani
Hey, güzeller güzeli
Hey, come on shake your body
Hey, hey you sexy bunny
Essah mı yani

Aşk yuva yapmış konmuş dalıma
Ben zora açan arsız gonca
Sen bana yol ver ömrün boyunca
Gel, yanıma yat boylu boyunca
Aşk yuva yapmış konmuş dalıma
Ben zora açan arsız gonca
Sen bana yol ver ömrün boyunca
Gel, yanıma yat boylu boyunca ayy (Ayy)

Leli, leli, lel, leli, leli, leli
Leli, leli, la, le, le, le
Leli, leli, lel, leli, leli, leli
Leli, leli, leli, la
Leli, leli, lel, leli, leli, leli
Leli, leli, la, le, le, le
Leli, leli, lel, leli, leli, leli
Leli, leli, leli, la

Hey, güzeller güzeli
Hey, come on shake your body
Hey, hey you sexy bunny
Essah mı yani
Hey, güzeller güzeli
Hey, come on shake your body
Hey, hey you sexy bunny
Essah mı yani
Hey, güzeller güzeli
Hey, come on shake your body
Hey, hey you sexy bunny
Essah mı yani

Hey, güzeller güzeli
Hey, come on shake your body
Hey, hey you sexy bunny
Essah mı yani",mutlu
Pamela,İstanbul,"3 Contributorsİstanbul LyricsBir ortak geçmişimiz var, bir de hep açık yaralar
Kendine hatırlattığın: fazla parlamış anılar
Karşıma her yerde çıkan otuz yaş üstü adamlar
""Hep seni sevmiştim"" diyen, bir şeyler bekler bakışlar
Yerçekimine yenik üstün başın
Bir de hep güzel tınlamış adın adın
Cebinde bir tek numaran kalmış artık
Herkes için bir tadımlık
İstanbul seni hapsetmiş, eski bir bandı kaydetmiş
Yüzlerce binlerce insan aman Allah hep bu şarkıyı söylemiş
İstanbul seni kaybetmiş, ilaçlayıp berbat etmiş
Davul gibi gerilen derini aman Allah kim bilir kimler inletmiş
Eğer ""Sana ihtiyacım var"" dersen; her an gelebilirim
Kendinden bir vazgeçersen eğer; gerçekten sevebilirim
Aşkımı gördüğün zaman, yenilmiş olman farketmez
Kendini sevmezsen eğer; kimse gerçekten affetmez!
Yerçekimine yenik üstün başın
Bir de hep güzel tanımış adın adın
Cebinde bir tek numaran kalmış artık
Herkes için bir tadımlık
İstanbul seni hapsetmiş, eski bir bandı kaydetmiş
Yüzlerce binlerce insan aman Allah hep bu şarkıyı söylemiş
İstanbul seni kaybetmiş, ilaçlayıp berbat etmiş
Davul gibi gerilen derini aman Allah kim bilir kimler inletmiş",mutlu
