artist,song_title,lyrics,mood
Anıl Piyancı,Saldır Saldır,"Saldır saldır, gözü diktim bu kez göklere Çoğalıyo' düşman; güldüm geçtim, yazdım deftere Derdin ne? Hiç bulaşma, benim derdim kendimle Ve batıyo' güneş senin için, yardım bekleme Saldır saldır, gözü diktim bu kez göklere Çoğalıyo' düşman; güldüm geçtim, yazdım deftere Derdin ne? Hiç bulaşma, benim derdim kendimle Ve batıyo' güneş senin için, yardım bekleme Saldır saldır, gözü diktim bu kez göklere Çoğalıyo' düşman; güldüm geçtim, yazdım deftere Derdin ne? Hiç bulaşma, benim derdim kendimle Ve batıyo' güneş senin için, yardım bekleme İyilik yap, yap, yap, yap, dönüp de denize at Sürekli aynı hata bak, saçmalık aynı hatalar (Aynı hatalar)Bi' günse karşılık bulacak ölüm de ne diye var? Sürekli aynı masallar, saçmalık aynı yalanlar O yüzden siktir ettim, uygun değil ortama düzgün duygular Kafama göreyim, takıldım her yerde, sana da güldüm kuytuda Farkında değilsin ama bak aklına sürgün vurdular Üzgün uykular, depresyon sürsün durmadan Yorgun kollar kalkmaz ama işi yarım bırakmam Madem ruhum soytarı durma sarıl krallara Zaten ortam deniz sen de düşüp sarıl yılanlara Zafer yakında yolun başındayız   Saldır saldır, gözü diktim bu kez göklere Çoğalıyo' düşman; güldüm geçtim, yazdım deftere Derdin ne? Hiç bulaşma, benim derdim kendimle Ve batıyo' güneş senin için, yardım bekleme Saldır saldır, gözü diktim bu kez göklere Çoğalıyo' düşman; güldüm geçtim, yazdım deftere Derdin ne? Hiç bulaşma, benim derdim kendimle Ve batıyo' güneş senin için, yardım bekleme Saldır saldır, gözü diktim bu kez göklere Çoğalıyo' düşman; güldüm geçtim, yazdım deftere Derdin ne? Hiç bulaşma, benim derdim kendimle Ve batıyo' güneş senin için, yardım bekleme Hep, hep, hep, hep, hep iyi niyetimden kaybettim Ne mi oldu sonra? Bi' baktım ki ben iyi niyetimi de kaybettim Kahretsin tabi sevmiyo'm ben de her hamle kaybetmeyi Bu kadar aksilik üst üste gelince dedim ki: ""Herhâlde lanetliyim?!""Lanetliyim! Nasıl da becerdim bi' anda her şeyi mahvetmeyi? Ama bak kazıklar yiyerek yiyerek öğrendim sonunda kâr etmeyi Fark etmeli, gücünü toplayıp elinden geleni sarf etmeli Sana da sırtını dönen o göte bak, görünce düşünme, bas tekmeyi (Bas tekmeyi)Yaşanan kötü zamanlar öğretir bana gerçekleri Kapanan kapılar açılır geri bak şu anda başlıyo' her şey yeni Dert çekmeli belki de daha da güçlü olmak için Üzerine yapışanı boğmak için, ateşten tekrar doğmak için Saldır saldır, gözü diktim bu kez göklere Çoğalıyo' düşman; güldüm geçtim, yazdım deftere Derdin ne? Hiç bulaşma, benim derdim kendimle Ve batıyo' güneş senin için, yardım bekleme Saldır saldır, gözü diktim bu kez göklere Çoğalıyo' düşman; güldüm geçtim, yazdım deftere Derdin ne? Hiç bulaşma, benim derdim kendimle Ve batıyo' güneş senin için, yardım bekleme Saldır saldır, gözü diktim bu kez göklere Çoğalıyo' düşman; güldüm geçtim, yazdım deftere Derdin ne? Hiç bulaşma, benim derdim kendimle Ve batıyo' güneş senin için, yardım bekleme Yardım bekleme Ve batıyo' güneş senin için Ve batıyo' güneş senin için, yardım bekleme1",öfke
Gazapizm,Sağı Solu Kes,"Sağı solu kes Sağı solu kes Kâbuslar gerçek (Gerçek), paketle kardeş (Kardeş)Haram kazanmayı dert etmez herkes, sağı solu kes Amacına ulaş ve de hayatını yaşa, bu da sana bahar (Bahar)O zamana kadar as yap'cak herkes, sağı solu kes Şartlar sana hayatı tonlar Seni bunlara zorlar Bi' kaçış yolun olmaz Sağı solu kes Sonra paranoyaların hortlar Tüm oyunları oynar Geri çekilirim sanma Sağı solu kes Şartlar sana hayatı tonlar Seni bunlara zorlar Bi' kaçış yolun olmaz Sağı solu kes Sonra paranoyaların hortlar Tüm oyunları oynar Geri çekilirim sanma Sağı solu kes   Paranoyaların hortlar Sağı solu kes Sağı solu kes Sağı solu kes Sağı solu kes Endişeye mahal yok, endişeye Sen ne dilersen gerçek olur, daha iyisi hep Ev yolun yokuştu kavisti Ve çocuktun, tabii ki basitti dert Kimiyse büyür ve ""Nasip bu"" der Bu dünya senin, çek herkese rest Şekil her şey gidersen teklemeden Düşlerin yatmışken erketeye yine Kapüşonu çek ve sağı solu kes Şartlar sana hayatı tonlar Seni bunlara zorlar Bi' kaçış yolun olmaz Sağı solu kes Sonra paranoyaların hortlar Tüm oyunları oynar Geri çekilirim sanma Sağı solu kes Şartlar sana hayatı tonlar Seni bunlara zorlar Bi' kaçış yolun olmaz Sağı solu kes Sonra paranoyaların hortlar Tüm oyunları oynar Geri çekilirim sanma Sağı solu kes Paranoyaların hortlar Sağı solu kes Sağı solu kes Sağı solu kes Sağı solu kes Sağı solu kes Sağı solu kes Sağı solu kes Şartlar sana hayatı tonlar Seni bunlara zorlar Bi' kaçış yolun olmaz Sağı solu kes Sonra paranoyaların hortlar Tüm oyunları oynar Geri çekilirim sanma Sağı solu kes Şartlar sana hayatı tonlar Seni bunlara zorlar Bi' kaçış yolun olmaz Sağı solu kes Sonra paranoyaların hortlar Tüm oyunları oynar Geri çekilirim sanma Sağı solu kes1",öfke
Rozz Kalliope,Benjamins 2,"Techno, Arabesk, Afro Trap, hepsi kanımda Yine çalıyor arabada ""Stil"" - Acid Arab Albino zencilerim gece gündüz yanımda Ara bul bizi karanlıkta, ay ışığında Kestim irtibatı bomboş insanlarla, rahatım bro Artık umrumda mı? Hayır! İstediğini yap, defol! Ayılmak istemiyorum; kafam Tipsy, Lala, Po Tipsy, Lala, Po Tinky Winky ner'de bro? Geri vites bizde yok, hiç olamaz, arama boşuna Sürüyorum hedefe, engeller çıkar hep yoluma Artık Rozz oyunda Yılanlarla konuşmaz Gir'cek her şey yoluna Bana inan, takma kafana Bak, yolum hep yokuş olsa bile yorulmam Kimileri unutmuş; sorun yoksa sorun var Demem o ki doğruymuş İnsanoğlu doyumsuz Kafa sağlam, aşk arama Hayır olsun sonumuz Önce akıl lazım sonra Benjamins (ya, ya)Ara, bulamazsın bizde sentetik (no, no)Önce dilim konuşur, en son tetik Benjamins, aklımda hep Benjamins   Önce akıl lazım sonra Benjamins (ya, ya)Ara, bulamazsın bizde sentetik (no, no)Önce dilim konuşur, en son tetik Benjamins, aklımda hep Benjamins Denedim olmadı O iş bana göre değil, para lazım (para)İllegalse sırların anlatma, bize ne, kapa ağzı! (whoo)Bu taraf hızlı Yok bi' sıkıntı (yok)Orada kalsın Uzamış burnun Sana kim inansın?! Paramız yok, nakit (ja, ja, ja)Cepler boş tabi (ja, ja, ja)Giderim hep ileri (ileri)Önüne bak yönünü bul Yürüme, koş hadi Yok sana itibarım Sen nesin bi' istisna mı? Kafa kırık, biz hep rahatız Biz hep varız Düzenim dağınık (whoo)Fiyakalı Albinolar fiyakalı Biz başladık mı kalmaz işler yarım, hayır Bu nasıl iş, bu nasıl iş? (ja, ja, ja)Bize katıl ya da çek iç! (ja, ja, ja)You spittin shit, I'm killin' it (killin' it)Ja, Rozz bi' katil, bebek bish (katil)Önce akıl lazım sonra Benjamins (ya, ya)Ara, bulamazsın bizde sentetik (no, no)Önce dilim konuşur, en son tetik Benjamins, aklımda hep Benjamins Önce akıl lazım sonra Benjamins (ya, ya)Ara, bulamazsın bizde sentetik (no, no)Önce dilim konuşur, en son tetik Benjamins, aklımda hep Benjamins",öfke
"Gazapizm, ZEZE, Boykot, Cash Flow",Zanı,"Kesilmişse cezam boşa temyiz Düşlerin gereksiz, bir gün değişecek bir şeyler hem de hiç bedelsiz Biz de gelicez bir gün tüm engelleri geçtik, cengiz Oralarda esrarengiz olaylar olacak Pa-pa-para, kalk polisi ara, FBI'ı ara, ambulansı ara, itfaiyeyi ara, ara düştük yine zara Bıraksalar çok radikal kararlar alcaz Buca heykelden otokente otobandan koysak Arkamızdan korna çalan Ford Connect olcak Bir konuşsak anlaşsak, kim kontak kuracak Hiç yoktan pay vercez, iş koycak Bu da hızlı hayat dezavantajı, hatta Abuzer'den halliceyiz hem vatandaşız Bir kurşun mu döktürsek? Hep bela başım! Ne bir servetimiz olcak bizim ne maaşımız yatcak Bi' de hasret mi sarcak? O gençliğin 20'sinde kahvelerde solcak Sen de sevdiğine, mahallene düşman olcan Seni kimse anlamayacak, tek başına kalcan Gökyüzüne bak gözlerini aç, özlemeyi bırak, bir maganda kurşunusun ya da bir köşede gasp Bir köşede ailen yok, köşk dediğin park Bir kağıda adalet yaz, bir köşede yak yak Yok mu İzmir? Var mı İzmir? Bu aralar asabım ve işlerim kesat Put your hands up, otobanda haze yak Bir gün gelecek her Barack Obama'dan lanet yağacak Ve suratına kezzap Psikolojimiz bozulmuş arkadaşlar, A$AP Rocky'yi gangsta sananlar var ama sokakta, yanından geçer kasaplar Bize anlatılan aynı masallar What's up, lan?! Hemen kalk masamdan, paranı yüzüme vurursan kasandan Olursun bas baya yanımda köpek yok, olsaydı gerek duyardım tasmaya Beni de kasma ya Kardeşlerimle gelecem siz köpekleri asmaya Asya'ya, Avrupa'ya, NASA'ya ateş edelim istersen mafyaya Laf ya, ağızdan bir kere çıkar, benim evime gelirsen babana bi' kere sıkar giderim, biliderim in derim, rap dediğin dilini keseyim Beni delirtmeyin sokakları geri verin Esiri miyiz para ya da maddelerin? Beynini sikeyim rüyandaki caddelerin Hayat dediğin toz pembe değil Arkadaşlarını iyi seç ve kimseye güvenmeyin   Yok mu İzmir? Var mı İzmir? Yıldızlara yakın şehre uzak, hayalleri çürüten bir bodrum katta tuzak Sabah olmayacak kalk, kaldırım taşları arasından kan, sokak lambası patlak Uzaklaş ordan, ışığa doğru koşcan soldan Ara sokakta beyaz Toros, sellektör, korkcan Bir deparla korna Hiç bir suçun yoksa bile yakalayıp voltaj Biraz ak'cak oktav, köşeyi dön kameraya gülümse, günün tek aksiyonu, sakla yüzün görün'cek Ellerin cebinde, başka hiçbir şey yok, gözün pek Kahkahalar duy'can, oysa hiçbir şey yok gülüncek Hasbelkader gün yüzüne çıksan Gözlerin kamaş'cak geri karanlığa koş'can Hayallerinde görüntü yok bir temassızlık ol'cak(Dönsen de kurtulm'ıy'can, bir de haksızlık ol'cak)Bir gün biz de dersek yenildik O zamana kadar koşup yorulmayan eğilsin, şimdi Boğazımızdaki halat gerildi, bu sokaktan ileri O düğmeni gasp edecek birileri Yaz bi' kenara bütün bunları Ağır uykusundan uyanmayan günü kurtarır Bir kasvete mahkum onlar görüş sonrası İhtiyaçtan fazlasında gözün olmasın Karanlık kafanıza aydınlığı çaksın Kimi zaman ürküyorsun, bazen bıçaksın Kaçacan, Çado gelip sana delik açacak Kafandan full cap'ini alacak Wiz Khalifa Kuruçay'a giremez Diss kafana mermi gibi inemez, bu yüzden sit, piç Polis bize pek şapşik, yek kankin mapusta Sen burada ne arıyo'n sahi? Dahiyiz sokakta, abileri tokatla Anarşiste selam ver Kızıldere Tokat'ta İzmir'de konakla Kemeraltı Konak'ta Baliciden dayak ye, yatıyor mu sigortan Aç orta Gazapizm rövaşatam doruktan Uçuyoruz kanatsız rahatta, üşüyorsun görünce Ağzımızda ateşten canavar sandığın cuğara Bu aralar kural dışı şuur, yeni buluş Şuralarda bir yerlerde bela seni bulur Cehenneme turum, sikeyim para pulu Kara para vurup yara verip Richie Rich'e Dikçem evi dağa taşa, abeciye olma maşa Solingen'im hazır maça, hırsızlara kulak tıka Öğrenciye göz altı, yaka paça, kalbim buna yara açar Mavzerim cahile ateş saçar10",öfke
Ceza,Feyz Al,"Vakit az ya da çok; nakit al, cebe sok Para var ya da yok Filozof Dede Korkut'u ite kaka sorma, kitabı bırak or'da Bu tarihe lanet olsun, alakok gibi ol Holocaust'a bi' son Bana kalsa muson yağmuru yağsın alevinize, sönsün Savaşınızın şerefi yok, şeref o savaşı çoktan terk etti, bok koktu çok Panik atak oldu bu toplumun oğlu ve kızı, gelinim ol Kızımı satamadım, ananı getir; kaynana kaynadı, işini bitir Nasıl olsa sana karı bol, sonu karakol; kanı donmuş bir karadul Mahremiyeti yok, mahkemesi de mi yok acaba? Bu işin fişini çekip işini bitirin yeter Cezası bu rap'le birazcık keder Kimi tezgâh açar, biri tezgâh kurar, kimine çamur atar Ya da kalpazan olup okutur o paraları Kimi rakının dibine vurup önünü göremez; o bir erkek olur Takım elbise onun üniforması, yarın herkesin delikanlısı Körfez kan gölü, bunu boş ver Röntgen daha ağır basabilir, sağduyu yok Boşken bile hoşgörü kalmadı sen tokken, ben tokken Ama çoğumuz açken Anadolu'muz hoş hep Kara dolu da def et, hadi zehiri sokma Karikatürü bu memleketimin ha? Kendi kendimize gülüyoruz, acaba neden? Gerilim hat safhalarda Deliren bir toplumdur bence ufuktaki görülen   Feyz al! Bu gerçek, korkma sakın; ürkme, tırsma, geri dönme, şans var Kim özüne dönük eleştirebilir? Boş ver, hepinize iyi akşamlar Feyz al! Bu gerçek, korkma sakın; ürkme, tırsma, geri dönme, şans var Kim özüne dönük eleştirebilir? Boş ver, hepinize iyi akşamlar Bana yazdıklarımın anlamını sormayın, yazdıklarım benim zaten anlamımın Muhafızlarını çek ve mahmuzla vurma gazeteci kuyumu kazma, hiçim ben Niçin rap'im var? Bu sizin için Ve de ahını almam hiçbir piçin, benim için ant için Rap'i saklayın, dil uzatanı da biçin ve o buçuk abazanın alemi bitsin Bir öpücük işi bitiremesin o dudağına uçuk Onun kulağına küpe ve de ayık olun, açın gözünüzü dik durun Gözü pek onun, kick vurur ben coşarım zafere koşarım Akıbetimi boş verin olun siz emin Victory yakın, bu ilk turu rap'in, tepelerin üzerinde pipi gibi tepin Bak hadi gerimi kelime dağları dolu alma eline silahı Toplum mahvolur, mahvet iz-izi, farkı var mı? Marka hepsi farklı farklı, babaları kanlı haklı kafaları kolpa, kastı, astı, bastı Masalına inananı bol, kastı beni bu rol, yordu beni bu yol Olsun varsın ezelden beri makastım Ekşi sözlükte yazıları kansız yapacak işi yok, emeğin içine sıçsın Deli ben olurum akılı o gidip alsın Koşuyor bana ne ki lan, o geri kalsın Besle kargayı ve gözünü oysun Bu gece gelip benim son sözümü duysun Aileme, dostuma selamlar olsun, beni savaşa soktular koşturdum! Feyz al! Bu gerçek, korkma sakın; ürkme, tırsma, geri dönme, şans var Kim özüne dönük eleştirebilir? Boş ver, hepinize iyi akşamlar Feyz al! Bu gerçek, korkma sakın; ürkme, tırsma, geri dönme, şans var Kim özüne dönük eleştirebilir? Boş ver, hepinize iyi akşamlar Kimseye ""Benim için öl."" demem, belki derim: ""Bana bi' buse ver.""Ama bu sefer çok kızgınım, ben sakinim, ben muteber Ey riyakâr, ey düzenbaz, en hilekâr, hadi bi' yaklaş Her yerde bir isyan vakası var, her derde bir derman bulunamaz Sözüm ona feleğini buldu donla kolu koptu ve gemisi battı Koptu irtibat, tut itibarı var, put gibi tapar ona, firavun gibi sapar ona Pis herif hadi bana diss yap, bu ne biçim isyan? Bu kocaman İstanbul'u sana dar edecek olan adamım ben Bu rap'ler yürekten gelir sen ise kaç! Sen benden ben de senden farksız, derken ben senden erken kalktım Bırak benden gelen Rap aksın, kalem yazsın sen sus bakiyim Hop! Kalem elimde arkada yüküm çok Kaleme saygıyı gösterebilen yok Yazdım hepsini ve savaşa karşıyım, ama dikkat et evlat Ceza'nın da bir kara listesi var Mr. Dabolina gibi yaşayana dar sokaklardan selamlar Kim özüne dönük eleştirebilir? Boş ver, hepinize iyi akşamlar Feyz al! Bu gerçek, korkma sakın; ürkme, tırsma, geri dönme, şans var Kim özüne dönük eleştirebilir? Boş ver, hepinize iyi akşamlar Feyz al! Bu gerçek, korkma sakın; ürkme, tırsma, geri dönme, şans var Kim özüne dönük eleştirebilir? Boş ver, hepinize iyi akşamlar Feyz al! Bu gerçek, korkma sakın; ürkme, tırsma, geri dönme, şans var Kim özüne dönük eleştirebilir? Boş ver, hepinize iyi akşamlar Feyz al! Bu gerçek, korkma sakın; ürkme, tırsma, geri dönme, şans var Kim özüne dönük eleştirebilir? Boş ver, hepinize iyi akşamlar Feyz al! Bu gerçek, korkma sakın; ürkme, tırsma, geri dönme, şans var Kim özüne dönük eleştirebilir? Boş ver, hepinize iyi akşamlar Feyz al! Feyz al! Feyz al! Feyz al! Feyz al! Feyz al! Feyz al!2",öfke
UZI,Krvn,"(Segah)Gel bakiyim buraya Yine geldik mekâna, hadi bakalım Yasin! Hahaha Her an dönebilir devran (Brr)Kervan, bu gece de kervan (Woo)Derman, dolusunu ver lan (Ya, ya, ya, ya)Şirketim giydiriyo' dızoları Nike'tan Her an dönebilir devran (Brr)Kervan, bu gece de kervan (Woo)Derman, dolusunu ver lan (Ya, ya, ya, ya)Şirketim giydiriyo' dızoları Nike'tan Sataşabilirim sana bu gece Arıyo'sak açma, sapıtıyo'z iyice (Kado)Yanaşabilirim hani yanına Unuturum yolu, beni bırak hadi evime (Sayko)Dolaşıyo' şehri yedi makina Sarılırken dikkat et canoların beline (Ey, ey)Kapatıyo'm suratımı kayıta Bi' şеkilde bulup hemen yapıyo'lar GBT (Brr)Yinе bi' çözüme varamadık zaten Evimiz kira, buna yetiyoruz anca (Yeah)Beni sal, önümü göremem birader Ölüme alışamadım, deniyorum hâlâ (Yeah)   Bu kadar dert yaşanır mı?23 yaşımıza bastık, yakaladı kartel (Brr)İşimizi çözüyo' bi' tabanca ve maske (Brr)Başarırsam belki benle gururlanır annem (Brr)Her an dönebilir devran (Brr)Kervan, bu gece de kervan (Woo)Derman, dolusunu ver lan (Ya, ya, ya, ya)Şirketim giydiriyo' dızoları Nike'tan Her an dönebilir devran (Brr)Kervan, bu gece de kervan (Woo)Derman, dolusunu ver lan (Ya, ya, ya, ya)Şirketim giydiriyo' dızoları Nike'tan Bunu al, yeni gönder (Brr)Kardeşim helikopter (Pat, pat)""Yat yere"" dedi amca Mekânda kişi başı dört karı anca rüyanda Alkol bi' yanda, kurusu elimde Gümüş dişimde, altın cebimde Üzerim ben seni, hemen sevinme Soğuyorum mücadele olmadan işte Varsa her işte bi' hayır Güzelim, bu geceyi benim için ayır Bize gel, yakından tanı makinayı Ya da git, kapsın paralı bi' ayı N'apsın, herkes yolunda Günü hatırlamam gece sonunda Hatun Porsche, ben direksiyonundayım Yavaş olamam, vites sonunda He-her an dönebilir devran (Brr)Kervan, bu gece de kervan (Woo)Derman, dolusunu ver lan (Ya, ya, ya, ya)Şirketim giydiriyo' dızoları Nike'tan Her an dönebilir devran (Brr)Kervan, bu gece de kervan (Woo)Derman, dolusunu ver lan (Ya, ya, ya, ya)Şirketim giydiriyo' dızoları Nike'tan29",öfke
UZI,ARASAN DA,"Unuttum seni(Kaleen)Arasan da beni çok geç Kaldı heveslerim kursağımda Lütfen uzatma, yolum yol değil Ölüm on beş adımlık uzakta Arasan da beni, yok yüzüm Söyliy'cek sözüm, artık çok geç Lütfen uzatma, ya (Uh, u-uh)(Lütfen uzatma, ey)Gülün, yokmuş gibi yarın, sanki yokmuş gibi ölüm Tokmuş gibi karnın, solmuş sanki çiçeklerin Doluyo'sa iki cümleye de iki gözün Nefretini yen, dön'ceğin kapı da benim Hayatımda yalnız olmak kalıcı tek çözüm Ama şu an ihtiyacım olan para değil Hayatımız dizi madem, bu kaçıncı bölüm? Silahını orospu çocuklarına çevir   Karşılaşmak çok zor, gördüğün aynadan kaçmak, daha fazla delir Yabancılaştım resmen, bıraktım kadere, inanırım, elbet gelir Çok yorgun düştüm (Ya), bir gece karşımda belir (Ya)Arasan da beni çok geç Kaldı heveslerim kursağımda Lütfen uzatma, yolum yol değil Ölüm on beş adımlık uzakta Arasan da beni, yok yüzüm Söyliy'cek sözüm, artık çok geç Lütfen uzatma, ya(Uh, u-uh)Gelme, bana istediğimi verme Derme çatma hayallerimize perde çektim Yaşıyorum mutlu olduğumuz günlerde Madem böyle oluca'z o zaman hiç güvenme bana ve düştüm sana Bi' kez daha valla' kaçar giderim birden bire Kader sorarsa sana görmedin beni, düşemem daha dilden dile Büyüdüm, dert ekledikçe izledim ve güldüm Utandım iyice; ""Dur..."" dedim, ""...be Chavo büyüdün""Umarım seni beyazlar içinde görürüm O zaman gerçekleşir beklediğin ölümüm Allah'ınız para; ciğerlerim is, ciğerlerim kara Yanılmadım çünkü harbi güvenmedim sana Umut değil, lütfen artık silah verin bana Gözlerim kara Karşılaşmak çok zor, gördüğün aynadan kaçmak, daha fazla delir Yabancılaştım resmen, bıraktım kadere, inanırım, elbet gelir Çok yorgun düştüm (Ya), bir gece karşımda belir (Ya)Arasan da beni çok geç Kaldı heveslerim kursağımda Lütfen uzatma, yolum yol değil Ölüm on beş adımlık uzakta Arasan da beni, yok yüzüm Söyliy'cek sözüm, artık çok geç Lütfen uzatma, ya(Lütfen uzatma, ey)Karşılaşmak çok zor, gördüğün aynadan kaçmak, daha fazla delir Elbet gelir, bir gece karşımda belir(Uh, u-uh)5",öfke
cakal,İmdat,"Mhm-mhm, mhm(I miss you, Down)Ya-ya, ya-ya Ya-ya, ya-ya Mhm-mhm Corona, midye, sahil Kime güven'ce'z aga? Herkes hain Ballı ballı viski (Oh-o-oh)Yengeniz heyecanlı, düştü Akşama ev var mı, Rüştü? Yalnız içen varsa küstüm Eskiden ağlardım, güldüm Şimdi sakallandım, büyüdüm İmdat, imdat, yok mu kafamızı yakalıy'cak? Arabayı valeden aldırıcak (Grr)Bu gece ben kullanmı'ca'm (Ya, ya)İmdat, imdat, yok mu kafamızı yakalıy'cak? Arabayı valeden aldırıcak Bu gece ben kullanmı'ca'm (Ya, ya)  ""Gelsene bana Çakal, kocam Ankara'da""Lafı bile duydum arada derede Aramadım onu ama yanlış anlama Sörf yapılan hep farklı dalgalar (Grr)Yerinde duramaz canlı canlı, ya Vampir gibisin kanlı kanlı, love Aşk yaşanır mı kanka kankaya? Dönüyo'z virajı yanlı yanlı, ya İmdat, imdat, yok mu kafamızı yakalıy'cak? Arabayı valeden aldırıcak Bu gece ben kullanmı'ca'm (Ya, ya)İmdat, imdat, yok mu kafamızı yakalıy'cak? Arabayı valeden aldırıcak Bu gece ben kullanmı'ca'm (Ya, ya)Her güne yeni kız, farklı pantolon Bana harcamak için vakti var mı bol? Sadece benmişim, başka derdi yok Benim gözümde bi' farkı kalmıyo', (Ya, ya)""Bi' daha, bi' daha"" diyo', ""Bi' daha"" diyo'""Bi' dahası yok!"" dedim ama inanmıyo'Hayal meyal rüya hatırlıyo'm Sana katlanmak, bebek, bayağı bi' zor (Oh-o)İmdat, imdat, yok mu kafamızı yakalıy'cak? Arabayı valeden aldırıcak Bu gece ben kullanmı'ca'm (Ya, ya)İmdat, imdat, yok mu kafamızı yakalıy'cak? Arabayı valeden aldırıcak Bu gece ben kullanmı'ca'm (Ya, ya)İmdat, imdat, yok mu kafamızı yakalıy'cak? Arabayı valeden aldırıcak Bu gece ben kullanmı'ca'm (Ya, ya)İmdat, imdat, yok mu kafamızı yakalıy'cak? Arabayı valeden aldırıcak Bu gece ben kullanmı'ca'm6",öfke
"Lvbel C5, Batuflex",ralli,"(AKDO!)Ha-ha-ha-hasta flow'lar tenimden Geçtik Batu'yla içinden (Hmm)Baby, seninle ben foto çekilmem Yakışır bembeyaz kefen Aldın, vardı bak gören Bizi dinlerken oldu bak ölen (Yeah)Yapıyo'z dumanla şölen (Ah)Götlerin arasında dümenler döner Bizdeyse yok hiçbi' şeyde fren (Grr, pow)Dumanlar hep tüter, tüter Aldım anamdan helal Şimdi gö****mde Chanel (Ha)Yapmadım okulda final (Yeah)Piç olsun sözünden dönen (Yallah)Z-Z-Zengin olmadan ölen (Ah)Spora gitmedim ama Road Runner Pa-paralar cebimde epey bi' kalın (Grr, pow)Kahve içmeden de baktım falı Şimdi yanımda güzel bi' kadın (Yeah)Buralara kadar attım bin adım (Yeah, yeah)Şimdi ise arkama bakamam canım Ayakkabım, üstüm; buz gibi kanım A-A-Azer Baba, söyle ""Dardayım""   Ça-ça-ça, ça-ça-ça Ba-Ba-Batuflex, C5 Ralli (Woo, grr)Olduk harbi efendi (Hee, grr)Paraları saymakla derdim (Hee, woo)Ralli, ralli, ralli (Heh)""Batuflex"" marka Baby, gel, her şey harika Üç yüz miligram L****İyi izle, işi kap Öğretemez bi' kitap Zaman işler tiki tak, tiki tak Bakma bize boşuna dik dik Piyasanın babası biziz çünkü anasını s****Binlerce mesaj, milyonlarca stream Senin getir'ceğin suyu deresinden içtim Söyleyin ""Bi' bok olmaz."" diyen öğretmenime Maaşını kazanıyo'm üç beş günde Kolay değil dostum olmak yerimde Stüdyodaydım sabahın köründe Para lazımdı ve acele, acele Tıkır tıkır işler; ATM, ATMBoş lafa tutma, gelelim sadede Asosyalim bebek, işim yok kafede Şarkıyı attık, oldu yine mil'iyon, mil'iyon Tavrımız çok garip biliyo'n, biliyo'n Anlaman zor çünkü sıfırdan geliyo'm Bütün haterların eline veriyo'm Düşmanım çoğaldı, oldum şizofren Yanımdaki sarışın, ona da güvenmem""Başar'ıca'm"" de, bak, sana da gülerler Beş kuruş maaş için götünü verenler Ba-Ba-Batuflex, C5 Ralli (Woo, grr)Olduk harbi efendi (Hee, grr)Paraları saymakla derdim (He, woo)Ralli, ralli, ralli(AKDO!)19",öfke
Kum,Düşmanlarıma,"Bir gece dayadım kafayı silahın namlusuna (Namlusuna)Son kez aklımı dizdim kalbin kurşununa (Kalbin kurşununa)En çok sevgimi verdim en kötü dostlarıma (En kötü dostlarıma)Son şarkım, selam olsun tüm düşmanlarıma (Tüm düşmanlarıma)Tüm düşmanlarıma (Tüm düşmanlarıma), tüm düşmanlarıma (Tüm düşmanlarıma)Son şarkım, selam olsun tüm düşmanlarıma (Tüm düşmanlarıma)Tüm düşmanlarıma (Tüm düşmanlarıma), tüm düşmanlarıma (Tüm düşmanlarıma)Son şarkım, selam olsun tüm düşmanlarıma (Tüm düşmanlarıma)Tüm düşmanlarıma, tüm arkadaşlarıma Çok içmedim Allah'tan, bende Allah korkusu var Yolların hep kar Ellerim hep tar Çağırıyo' uzaklar hep ısrarlıcasına Dağları deldim, geçtim, geldim, yattım baş ucuna Dünya çok boktan, yok bi' hey'can Ne koyup ne çıkarıca'n Ne koyun ne yılan oluca'n Hem ölüp hem canlanıca'n Hem öldürüp hem can verice'n Hiç söndürmeden hep içice'n   Bir gece dayadım kafayı silahın namlusuna (Namlusuna)Son kez aklımı dizdim kalbin kurşununa (Kalbin kurşununa)En çok sevgimi verdim en kötü dostlarıma (En kötü dostlarıma)Son şarkım, selam olsun tüm düşmanlarıma (Tüm düşmanlarıma)Tüm düşmanlarıma (Tüm düşmanlarıma), tüm düşmanlarıma (Tüm düşmanlarıma)Son şarkım, selam olsun tüm düşmanlarıma (Tüm düşmanlarıma)Tüm düşmanlarıma (Tüm düşmanlarıma), tüm düşmanlarıma (Tüm düşmanlarıma)Son şarkım, sеlam olsun tüm düşmanlarıma (Tüm düşmanlarıma)1",öfke
