artist,song_title,lyrics,mood
Sertab Erener,Rüya,"7 ContributorsRüya Lyrics

Değmeyin feryadıma
Figanıma değmeyin
Eğer sevda bu demekse
Ben vazgeçtim beni sevmeyin
Garipliğim kader değil
Geçici gülmeyin
Bu kış da efkarlıyım
Bahara Allah kerim

Hadi yüreğim, ha gayret
Hele sıkı dur, hele sabret
Başını eğme, dik tut
Bu bir rüyaydı farzet
Hadi, hadi yüreğim, ha gayret
Hele sıkı dur, hele sabret
Başını eğme, dik tut
Bu bir rüyaydı farzet
Hadi, hadi yüreğim, ha gayret

Değmeyin feryadıma
Figanıma değmeyin
Eğer sevda bu demekse
Ben vazgeçtim beni sevmeyin
Garipliğim kader değil
Geçici gülmeyin
Bu kış da efkarlıyım
Bahara Allah kerim

Hadi yüreğim, ha gayret
Hele sıkı dur, hele sabret
Başını eğme, dik tut
Bu bir rüyaydı farzet
Hadi, hadi yüreğim, ha gayret
Hele sıkı dur, hele sabret
Başını eğme, dik tut
Bu bir rüyaydı farzet
Hadi, hadi yüreğim, ha gayret
Hele sıkı dur, hele sabret
Başını eğme, dik tut
Bu bir rüyaydı farzet
Hadi, hadi yüreğim, ha gayret
Hele sıkı dur, hele sabret
Başını eğme, dik tut
Bu bir rüyaydı farzet
Hadi, hadi yüreğim, ha gayret",uzgun
Cem Karaca,Bu Son Olsun,"12 ContributorsBu Son Olsun Lyrics

Bugün sen çok gençsin yavrum
Hayat ümit, neşe dolu
Mutlu günler vaad ediyor
Sana yıllar ömür boyu

Ne yalnızlık ne de yalan üzmesin seni
Doğarken ağladı insan
Bu son olsun, bu son
Doğarken ağladı insan
Bu son olsun, bu son

Bugün sen çok gençsin yavrum
Hayat ümit, neşe dolu
Mutlu günler vaad ediyor
Sana yıllar ömür boyu

Ne yalnızlık ne de yalan üzmesin seni
Doğarken ağladı insan
Bu son olsun, bu son
Doğarken ağladı insan
Bu son olsun, bu son
Ne yalnızlık ne de yalan üzmesin seni
Doğarken ağladı insan
Bu son olsun, bu son
Doğarken ağladı insan
Bu son olsun, bu son",uzgun
Mazhar Alanson,Yandım,"7 ContributorsYandım Lyrics

Özledim seni, düştüm yollara
Açtım gönlümü rüzgârına
Bir hayaldi sanki, bir macera
Yıkıldım, kelimeler paramparça

Yandım, yandım; yandım, yandım; ah ki ne yandım
Bana yeniden şarkılar söyleten kadın
Baka baka doyamadım, hem kokladım da
Sarhoşluğu geçmedi hâlâ, içimde sevdan

Hâlâ hoş bir havan var, ne güzel adın
Bir çizik attın gönlüme, kanattın

Yandım, yandım; yandım, yandım; ah ki ne yandım
Bana yeniden şarkılar söyleten kadın
Baka baka doyamadım, hem kokladım da
Sarhoşluğu geçmedi hâlâ, içimde sevdan

Seni görebildiğim yer rüyalar artık
""Deli"" diyorlar bana, ah, bu ayrılık",uzgun
Erkin Koray,Fesupanallah,"8 ContributorsFesuphanallah Lyrics

Arkası gelmez dertlerimin, bıktım illallah
Arkası gelmez dertlerimin, bıktım illallah
Biri biterken öbürü de başlar, vermesin Allah
Biri biterken öbürü de başlar, vermesin Allah

Böyle gelmiş böyle gidecek, korkarım vallah
Böyle gelmiş böyle gidecek, korkarım vallah
Yok mu çaresi dostlar fesuphanallah
Yok mu çaresi dostlar fesuphanallah, ay


Alemin keyfi yerinde yine maşallah
Alemin keyfi yerinde yine maşallah
Bize de bir gün kader güler, güler inşallah
Bize de bir gün kader güler, güler inşallah

Böyle gelmiş böyle gidecek, korkarım vallah
Böyle gelmiş böyle gidecek, korkarım vallah
Yok mu çaresi dostlar fesuphanallah
Yok mu çaresi dostlar fesuphanallah, ay, ay",uzgun
Athena,Senden Benden Bizden,"13 ContributorsSenden, Benden, Bizden Lyrics

Hiçbir zaman affetmedin beni
Ben ne çok sevdim seni
Herkese bahset senden, benden, bizden
Defalarca sordum sana, ""Neden?""
Cevap vermedin içten
Herkese bahset senden, benden, bizden

Eğer dans etmek istersen ""Kırık Kalpler Salonu'nda""
Bana hiçbir zaman dönme arkadaşça ya da dostça
Beni gerçekten sevdiysen söyle
Asla ""Hayır"" deme
Herkese bahset senden, benden, bizden


Eğer dans etmek istersen ""Kırık Kalpler Salonu'nda""
Bana hiçbir zaman dönme arkadaşça ya da dostça
Beni gerçekten sevdiysen söyle
Asla ""Hayır"" deme
Herkese bahset senden, benden, bizden
Senden, benden, bizden

Senden, benden, bizden",uzgun
Yaşar,Onun Vedası,"3 ContributorsO’nun Vedası Lyrics

Çok mu kolay ""Bu son"" demesi?
Vermiyorum ki son nefesi
Ellerin eskisi gibi beyaz mı?
Bana bunları o ellerle mi yazdın?
Ah, ""Yeniden başlamalı"" dersen
""Zamanda yavaşlamalı"" dersen
Beklemek eskisi gibi kolay mı?
Zaman geçmiyor, zaman yalan mı?

Yine karşılaşırız
Dünya küçük aşkın büyük
Yine karşılaşırız
Dünya küçük aşkın büyük

Mevsimler dönünce yaza kuşlar döner pişman
Şimdi sen mi, ben mi, kim suçlu? Kimse yâr
Voltalar atıyorlar içimde pişmanlıklar
Şimdi sen mi ben mi? Kıydılar ikimize
Mevsimler dönünce yaza kuşlar döner pişman
Şimdi sen mi, ben mi, kim suçlu? Kimse yâr
Voltalar atıyorlar içimde pişmanlıklar
Şimdi sen mi ben mi? Kıydılar ikimize

Çok mu kolay bu son demesi
Vermiyorum ki son nefesi
Ellerin eskisi gibi beyaz mı?
Bana bunları o ellerle mi yazdın
Ah yeniden başlamalı dersen
Zamanı var bekle beni dersen
Beklemek eskisi gibi kolay mı?
Zaman geçmiyor, zaman yalan mı?

Yine karşılaşırız
Dünya küçük aşkın büyük
Yine karşılaşırız
Dünya küçük aşkın büyük

Mevsimler dönünce yaza kuşlar döner pişman
Şimdi sen mi, ben mi, kim suçlu? Kimse yâr
Voltalar atıyorlar içimde pişmanlıklar
Şimdi sen mi ben mi? Kıydılar ikimize
Mevsimler dönünce yaza kuşlar döner pişman
Şimdi sen mi, ben mi, kim suçlu? Kimse yâr
Voltalar atıyorlar içimde pişmanlıklar
Şimdi sen mi ben mi? Kıydılar ikimize

Çok mu kolay ""Bu son"" demesi
Vermiyorum ki son nefesi
Sen ne yazarsan yaz ey sevgili
Mektupla biten ömrümce sürmeli
Yok, sensiz olmaz",uzgun
Haluk Levent,Anlasana,"9 ContributorsAnlasana Lyrics
Kendimi esir aldım
Çalmadı yine telefonlar
Alışırım sanmıştım
Yüreğimde sancın var
Gel etme nazlı güneş
Sensin gönlüme eş
Beni biraz anlasana
Ölürüm aşkına yar
Ölürüm diyar diyar
Beni biraz anlasana

O-oof, sarıl bana
Beni biraz anlasana
O-oof, sarıl bana
Beni biraz anlasana

Kendimi esir aldım
Çalmadı yine telefonlar
Alışırım sanmıştım
Yüreğimde sancın var
Gel etme nazlı güneş
Sensin gönlüme eş
Beni biraz anlasana
Ölürüm aşkına yar
Ölürüm diyar diyar
Beni biraz anlasana

O-oof, sarıl bana
Beni biraz anlasana
O-oof, sarıl bana
Beni biraz anlasana
O-oof, sarıl bana
Beni biraz anlasana
O-oof, sarıl bana
Beni biraz anlasana",uzgun
Nil Karaibrahimgil,Ben Aptal Mıyım,"3 ContributorsBen Aptal Mıyım? LyricsYemem ben artık bunları
Tersyüz ettim hayatımı
Dedim yak lambalarını
Oyna sende zarlarını
Bırak başkalarını
Ben aptal mıyım?
İşime gelmeyince hep
Hayatın kendisi sebep
Sen onca fırsatı tep
Ben aptal mıyım?
Aşkın şudur sözlük anlamı:
Arıyorsun sen belanı
Ben miyim hapse tıktığım
Neden suçlu kılıklıyım
Söyle gardiyanım
Çok yatar mıyım?
Ben aptal mıyım?
Niye sordum soruları
Biliyordum cevapları
Gel her gün aynı şeyi yap
Git her gün aynı yola sap
Sonra gelince hesap
Ben manyak mıyım?
Unuttum mu ben kendimi
Kuruttum mu günlerimi
Biriktirdim dünleri
Ben aptal mıyım?",uzgun
Ajda Pekkan,Ajda 1990,"3 ContributorsDert Bende  Lyrics

Dert bende, derman sende, aşk bende, ferman sende
Öldüren, güldüren, her gün ağlatan kalp sende
Mevsimler gelip geçse de, aşk beni benden etse de
Dünyada hayat bitse de yine ölümsüz aşk bende

İstemem ayrılık boynumu büksün, istemem aşkıma leke sürülsün
Ben rüyamda bile yalnız seni sevdim, istemem baharda yaprak dökülsün
Aşkın alevse hasretin bir kor, senin yokluğunu kalbime sor
Dünyaya seninle gelmiş gibiyim, sensiz yaşamayı düşünmek çok zor

Sev demem, sevme demem, sen de benim gibi sev diyemem
Ömrümün neşesini seninle buldum, kaybedemem
Nerelerdeydin, sevgilim? Seni kader mi sakladı?
Yıllardır beklenen huzur şimdi beni kucakladı

İstemem ayrılık boynumu büksün, istemem aşkıma leke sürülsün
Ben rüyamda bile yalnız seni sevdim, istemem baharda yaprak dökülsün
Aşkın alevse hasretin bir kor, senin yokluğunu kalbime sor
Dünyaya seninle gelmiş gibiyim, sensiz yaşamayı düşünmek çok zor

İstemem ayrılık boynumu büksün, istemem aşkıma leke sürülsün
Ben rüyamda bile yalnız seni sevdim, istemem baharda yaprak dökülsün
Aşkın alevse hasretin bir kor, senin yokluğunu kalbime sor
Dünyaya seninle gelmiş gibiyim, sensiz yaşamayı düşünmek çok zor",uzgun
İzel,Emanet,"1 ContributorEmanet LyricsBırakılınca hiç teslim olmadan
Unutulunca emanet olmadan
Kapı kapanınca hızlı hızlı bekleyen
Biraz açılınca geri dönmek isteyen
Güneş her şeyim olur
Senden önce
Güneş kendine doğar
Biz görünce
Ama bizde bir şeyler bitti
Böyle bitmesi gerek miydi
Bizde bir şeyler bitti
Böyle bitmesi gerek miydi",uzgun
Gülben Ergen,Ayrılmam,"1 ContributorAyrılmam Lyrics

Yalnızlık acıdır
İnsanı acıtır
Aşk denen o var ya
O başa beladır
Ben senle tamamım ah tamam
Bir daha yarım kalamam
Tam seni bulmuşken Tanrım
Ben canım, ben canımdan olamam

Zor aman aman
Yılan sensiz zaman
Sensiz azım çoğalamam

Ayrılmam ben, ayrılmam senden
İpe götürseler, beni öldürseler
Ayrılmam ben, ayrılmam senden
İpe götürseler, beni öldürseler

Yalnızlık acıdır
İnsanı acıtır
Aşk denen o var ya
O başa beladır

Ben senle tamamım ah tamam
Bir daha yarım kalamam
Tam seni bulmuşken Tanrım
Ben canım, ben canımdan olamam

Zor aman aman
Yılan sensiz zaman
Sensiz azım çoğalamam

Ayrılmam ben, ayrılmam senden
İpe götürseler, beni öldürseler
Ayrılmam ben, ayrılmam senden
İpe götürseler, beni öldürseler",uzgun
Demet Akalın,Pırlanta,"1 ContributorPırlanta LyricsSadece sen mi kurnazsın
Yalanına çocuklar inansın
Bende ne noksan ne eksilen var
Seni yüzde doksan etkileyen var
Tercihine saygı duyacaktım
Efendi efendi susacaktım
Ne zaman ki gerçeği öğrendim
Gülmekten ölecektim
Özgüveni tavan eksik afilli
Avucuna almış seni besbelli
Şirazeni kaydırmış temelli
Minicik kaldırım taşı pırlantaya mı karşı
Özgüveni tavan eksik afilli
Avucuna almış seni besbelli
Şirazeni kaydırmış temelli
Minicik kaldırım taşı pırlantaya mı karşı
Sadece sen mi kurnazsın
Yalanına çocuklar inansın
Bende ne noksan ne eksilen var
Seni yüzde doksan etkileyen var
Tercihine saygı duyacaktım
Efendi efendi susacaktım
Ne zaman ki gerçeği öğrendim
Gülmekten ölecektim

Özgüveni tavan eksik afilli
Avucuna almış seni besbelli
Şirazeni kaydırmış temelli
Minicik kaldırım taşı pırlantaya mı karşı
Özgüveni tavan eksik afilli
Avucuna almış seni besbelli
Şirazeni kaydırmış temelli
Minicik kaldırım taşı pırlantaya mı karşı",uzgun
Ferhat Göçer,Cennet,"2 ContributorsCennet Lyrics

Bana ne gelecekse dünyanın sonu
Bitecekse bitsin artık hayat yolu
Korkum yok, içim rahat, huzurla dolu
Aşkı yaşadım sen'le bir ömür boyu
Yüzümdeki çizgilerin bile adı sen
Aldığım her nefesin sebebi sen
Yüzümdeki çizgilerin bile adı sen
Aldığım her nefesin sebebi sen

Dünyaya bir daha gelsem sevgilim
Arar bulurum yine seni severim
Cenneti değişmem saçının teline
Ömrümün yettiği kadar seni severim
Dünyaya bir daha gelsem sevgilim
Arar bulurum yine seni severim
Cenneti değişmem saçının teline
Ömrümün yettiği kadar seni severim

Bana ne gelecekse dünyanın sonu
Bitecekse bitsin artık hayat yolu
Korkum yok, içim rahat, huzurla dolu
Aşkı yaşadım sen'le bir ömür boyu
Yüzümdeki çizgilerin bile adı sen
Aldığım her nefesin sebebi sen
Yüzümdeki çizgilerin bile adı sen
Aldığım her nefesin sebebi sen

Dünyaya bir daha gelsem sevgilim
Arar bulurum yine seni severim
Cenneti değişmem saçının teline
Ömrümün yettiği kadar seni severim
Dünyaya bir daha gelsem sevgilim
Arar bulurum yine seni severim
Cenneti değişmem saçının teline
Ömrümün yettiği kadar seni severim",uzgun
Sıla,Yoruldum,"1 ContributorYoruldum Lyrics
Bi' rüzgara kapıldım, gidiyorum
Sonu hayır mı, şer mi bilemiyorum
Bi' rüzgara kapıldım, gidiyorum
Sonum hayır mı, şer mi bilemiyorum
Hem çok seviyorum dostlar başına
Hem sıcak demir aşk olsun tutana!
Hem çok seviyorum düşman başına
Hem sıcak demir aşk olsun tutana!

Ben yoruldum
Söyle senin gücün var mı hâlâ?
Kaç yenilgi var, söyle
Ömürde Allah aşkına!

Akışına bıraktım, gidiyorum
Sonu hayır mı, şer mi bilemiyorum
Akışına bıraktım, gidiyorum
Sonu hayır mı, şer mi bilemiyorum
Hem eriyorum günden geceye
Hem kapı duvar verilmiş sözlere
Hem eriyorum günden geceye
Hem kapı duvar verilmiş sözlere

(x2)
Ben yoruldum
Söyle senin gücün var mı hâlâ?
Kaç yenilgi var, söyle
Ömürde Allah aşkına!",uzgun
Tarkan,Aşk,"8 ContributorsAşk Lyrics

Yıllar yılı gülmedi yüzüm
Buralara doğmadı güneş
Ben hep güzüm
Baş edemedim
Ben aşksız edemedim
Medet umdum hep fani para puldan
Anladım yalan dünya malı
Yalnız edemedim
Ben aşksız edemedim

Hey
Ama seni gördüm göreli
Ateşine düştüm düşeli
Gün doğdu sabahlarıma
Hey
Seni gördüm göreli
Gözlerimiz sevişeli
Gün doğdu rüyalarıma

Medet umdum hep fani para puldan
Anladım yalan dünya malı
Yalnız edemedim
Ben aşksız edemedim

Hey
Ama seni gördüm göreli
Ateşine düştüm düşeli
Gün doğdu sabahlarıma
Hey
Seni gördüm göreli
Gözlerimiz sevişeli
Gün doğdu rüyalarıma

Sen o bildiğim bütün aşk bahçelerinin en nadide çiçeğisin
Ta ilk bakışta vurdum mührü kalbime
Sen ezelden vazgeçilmezimsin
Ah o bildiğim bütün aşk bahçelerinin en nadide çiçeğisin
Ta ilk bakışta vurdum mührü kalbime
Sen ezelden vazgeçilmezimsin

Hey
Ama seni gördüm göreli
Ateşine düştüm düşeli
Gün doğdu sabahlarıma
Hey
Seni gördüm göreli
Gözlerimiz sevişeli
Gün doğdu rüyalarıma

Hey
Seni gördüm göreli
Ateşine düştüm düşeli
Gün doğdu sabahlarıma
Hey
Seni gördüm göreli
Gözlerimiz sevişeli
Gün doğdu rüyalarıma
Hey
Seni gördüm göreli
Ateşine düştüm düşeli
Gün doğdu sabahlarıma
Hey
Seni gördüm göreli
Gözlerimiz sevişeli
Gün doğdu rüyalarıma",uzgun
Candan Erçetin,Gamsız Hayat,"5 ContributorsTranslationsEnglishGamsız Hayat LyricsSormayın neden bu durgunluğum
Görmeden kuytu yaralarımı
Sormayın neden bu huysuzluğum
Bilmeden saklı duygularımı
Çok mu dertsiz duruyorum uzaktan bakınca
Çok mu kalender sandınız dert anlatmayınca
Gamsız hayat, herkese başka sunar garip oyunlarını
Gamsız hayat, herkese başka kurar kahpe tuzaklarını
Gamsız hayat, herkese başka sorar geçmiş hesaplarını
Gamsız hayat, herkesi başka yorar görmez gözünün yaşını
Sanmayın biter bu durgunluğum
Sarmadan kuytu yaralarımı
Sanmayın biter bu huysuzluğum
Açmadan saklı duygularım
Çok mu güçsüz duruyorum derdimi paylaşınca
Çok mu çaresiz dersiniz dertten ağlayınca",uzgun
Kenan Doğulu,Baş Harfi Ben,"5 ContributorsBaş Harfi Ben Lyrics
Gidince anlıyorum, her şeyini özlüyorum
Tenin benim gibi, kokunu içime istiyorum
Öpünce anlıyorum, ben seninle yaşıyorum
Gün 1'den beri kaç kere vuruluyorum

Birdenbire hayatının tümü oldun
Gecelerine gün gibi doğdun
Gidersen bir gün, biri üzülür çok
Hayatının tümü oldun
Gecelerine gün gibi doğdun
Gidersen bir gün, biri kırılır çok..
Adı lazım değil, baş harfi ben

Festival gibisin, katılmak istiyorum
Önlerden yer kapıp
Gözünü kalbime bekliyorum
Asaletinin bedeli
Çok kölen var, belli biri
Hem biraz deli, azdan çok da serseri!
Adı lazım değil, baş harfi ben

Birdenbire hayatının tümü oldun
Gecelerine gün gibi doğdun
Gidersen bir gün, biri üzülür çok
Hayatının tümü oldun
Gecelerine gün gibi doğdun
Gidersen bir gün, biri kırılır çok..
Birdenbire hayatının tümü oldun
Gecelerine gün gibi doğdun
Gidersen bir gün, biri üzülür çok
Hayatının tümü oldun
Gecelerine gün gibi doğdun
Gidersen bir gün, biri kırılır çok..
Adı lazım değil, baş harfi ben

Birdenbire hayatının tümü oldun
Hayatının tümü oldun

Adı lazım değil, baş harfi ben
Adı lazım değil, baş harfi ben
Adı lazım değil, baş harfi ben
Adı lazım değil, baş harfi ben",uzgun
Bengü,Kocaman Öpüyorum,"1 ContributorKocaman öpüyorum LyricsSoran sorana bak seni bana
Konu$mama hakkimi kullaniyorum
Son bi kiyak buda benden sana
Soran sorana bak seni bana
Konu$mama hakkimi kullaniyorum
Son bi kiyak buda benden sana
Kocaman kocaman öpüyorum
Kaptirmak mi anlayacaksin
Senin gibi birisine dü$te gör
Sen insanin ömrünü yersin
Son nefesine kadar tüketirsin
Kaptirmak mi anlayacaksin
Senin gibi birisine dü$te gör
Sen insanin ömrünü yersin
Son nefesine kadar tüketirsin
$imdi sen dü$ün ta$in
Ikinci bir $ans daha tanimiorum
Ayni hatayi ikilemem ben
Seni bidaha görmek istemiyorum
Soran sorana bak seni bana
Konu$mama hakkimi kullaniorum
Özgürsün $imdi sen
Kafana göre takil dönmüyorum

Soran sorana bak seni bana
Konu$mama hakkimi kullaniyorum
Son bi kiyak buda benden sana
Kocaman kocaman öpüyorum
Kaptirmak mi anlayacaksin
Senin gibi birisine dü$te gör
Sen insanin ömrünü yersin
Son nefesine kadar tüketirsin
Kaptirmak mi anlayacaksin
Senin gibi birisine dü$te gör
Sen insanin ömrünü yersin
Son nefesine kadar tüketirsin
$imdi sen dü$ün ta$in
Ikinci bir $ans daha tanimiorum
Ayni hatayi ikilemem ben
Seni bidaha görmek istemiyorum
Soran sorana bak seni bana
Konu$mama hakkimi kullaniorum
Özgürsün $imdi sen
Kafana göre takil dönmüyorum
Soran sorana bak seni bana
Konu$mama hakkimi kullaniyorum
Son bi kiyak buda benden sana
Kocaman kocaman öpüyorum

Kocaman kocaman öpüyorum
Soran sorana bak seni bana
Konu$mama hakkimi kullaniorum
Özgürsün $imdi sen
Kafana göre takil dönmüyorum
Soran sorana bak seni bana
Konu$mama hakkimi kullaniyorum
Son bi kiyak buda benden sana
Kocaman kocaman öpüyorum",uzgun
Murat Dalkılıç,Lüzumsuz Savaş,"2 ContributorsLüzumsuz Savaş Lyrics

Kendimize lüzumsuz bir savaş yarattık
Hâliyle sağ salim çıkamadık
Deli ruh hâli bazen iyi gelir ama biz çok abarttık
Yolumuzun üstündeki kötü yükleri hep sırtımıza çıkardık
Aldığımız hasarları ziyansız saydık

Zor gibi gelmedi oyundu bize tabii
Demlenmedi ki ruhumuzun feri
Büyümeyecektik, itiraf et hadi
Tek iyi olduğumuz sevişmeler de bitti
Yok oldu tutku ve ten uyumu
Sahte hikâyenin sahte hazin sonu (O-oh)

(O-o-o-oh, o-o-o-oh)
(O-o-o-oh, o-o-o-oh)

Kendimize lüzumsuz bir savaş yarattık
Hâliyle sağ salim çıkamadık
Deli ruh hâli bazen iyi gelir ama biz çok abarttık
Yolumuzun üstündeki kötü yükleri hep sırtımıza çıkardık
Aldığımız hasarları ziyansız saydık

Zor gibi gelmedi oyundu bize tabii
Demlenmedi ki ruhumuzun feri
Büyümeyecektik, itiraf et hadi
Tek iyi olduğumuz sevişmeler de bitti
Yok oldu tutku ve ten uyumu
Sahte hikâyenin sahte hazin sonu (O-oh)

(O-o-o-oh, o-o-o-oh)
(O-o-o-oh, o-o-o-oh)

Zor gibi gelmedi oyundu bize tabii
Demlenmedi ki ruhumuzun feri
Büyümeyecektik, itiraf et hadi
Tek iyi olduğumuz sevişmeler de bitti
Yok oldu tutku ve ten uyumu
Sahte hikâyenin sahte hazin sonu
Zor gibi gelmedi oyundu bize tabii
Demlenmedi ki ruhumuzun feri
Büyümeyecektik, itiraf et hadi (İtiraf et hadi)
Tek iyi olduğumuz sevişmeler de bitti
Yok oldu tutku ve ten uyumu
Sahte hikâyenin sahte hazin sonu",uzgun
Özgün,Şeytan,"3 ContributorsSeytan Lyrics40 canim olsa (ooooo) Birini vermem (ooooo) Sen deymezsin deyismezsin Seni sahibin sevsin. Hangimiz hakli (ooooo) Dünyalar farkli (ooooo) Bu alemde isim olmaz Yaram kalbimde sakli. Bu gece kalbimi evde biraktim Ruhumu artik seytana satdim Seni sevmekle büyük hata yaptim Elveda tatlim. Bu gece kalbimi evde biraktim Ruhumu artik seytana satdim Seni sevmekle büyük hata yaptim Elveda tatlim. 40 canim olsa (ooooo) Birini vermem (ooooo) Sen deymezsin deyismezsin Seni sahibin sevsin. Hangimiz hakli (ooooo) Dünyalar farkli (ooooo) Bu alemde isim olmaz Yaram kalbimde sakli. Bu gece kalbimi evde biraktim Ruhumu artik seytana satdim Seni sevmekle büyük hata yaptim Elveda tatlim. Bu gece kalbimi evde biraktim Ruhumu artik seytana satdim Seni sevmekle büyük hata yaptim Elveda tatlim. Evde biraktim Ruhumu artik seytana satdim Seni sevmekle büyük hata yaptim Elveda tatlim. Bu gece kalbimi evde biraktim Ruhumu artik seytana satdim Seni sevmekle büyük hata yaptim Elveda tatlim
40 canim olsa (ooooo)
Birini vermem (ooooo)
Sen deymezsin deyismezsin
Seni sahibin sevsin
Hangimiz hakli (ooooo)
Dünyalar farkli (ooooo)
Bu alemde isim olmaz
Yaram kalbimde sakli
Bu gece kalbimi evde biraktim
Ruhumu artik seytana satdim
Seni sevmekle büyük hata yaptim
Elveda tatlim
Bu gece kalbimi evde biraktim
Ruhumu artik seytana satdim
Seni sevmekle büyük hata yaptim
Elveda tatlim
40 canim olsa (ooooo)
Birini vermem (ooooo)
Sen deymezsin deyismezsin
Seni sahibin sevsin
Hangimiz hakli (ooooo)
Dünyalar farkli (ooooo)
Bu alemde isim olmaz
Yaram kalbimde sakli
Bu gece kalbimi evde biraktim
Ruhumu artik seytana satdim
Seni sevmekle büyük hata yaptim
Elveda tatlim
Bu gece kalbimi evde biraktim
Ruhumu artik seytana satdim
Seni sevmekle büyük hata yaptim
Elveda tatlim
Evde biraktim
Ruhumu artik seytana satdim
Seni sevmekle büyük hata yaptim
Elveda tatlim
Bu gece kalbimi evde biraktim
Ruhumu artik seytana satdim
Seni sevmekle büyük hata yaptim
Elveda tatlim",uzgun
Yüksek Sadakat,Ben Seni Arayamam,"4 ContributorsBen Seni Arayamam LyricsBak, benden arta kalan
Biraz kül, biraz duman
Ne kadar istesem de
Ben seni arayamam
Ruhum rüyaya dalmış
Dünya uzak, gerçek yavan
Sanki bir yok, bir de varmış
Ben seni arayamam
Keşke yanımda olsaydın
Kolay olurdu o zaman
Ben sussam, sen anlatsaydın
Yorulunca uyusaydın
Kolay mı sanıyorsun?
Kolaysa yan o zaman
Yağmurum ol, in üstüme
Ben böyle yaşayamam
Hâlimi görüyorsun
Bir şeyler yap o zaman
Sebebim var, biliyorsun
Ben seni arayamam
Bak, benden arta kalan
Biraz kül, biraz duman
Ne kadar istesem de
Ben seni arayamam

Ruhum rüyaya dalmış
Dünya uzak, gerçek yavan
Sanki bir yok, bir de varmış
Ben seni arayamam
Keşke yanımda olsaydın
Kolay olurdu o zaman
Ben sussam, sen anlatsaydın
Yorulunca uyusaydın
Kolay mı sanıyorsun?
Kolaysa yan o zaman
Yağmurum ol, in üstüme
Ben böyle yaşayamam
Hâlimi görüyorsun
Bir şeyler yap o zaman
Sebebim var, biliyorsun
Ben seni arayamam
Kolay mı sanıyorsun?
Kolaysa yan o zaman
Yağmurum ol, in üstüme
Ben böyle yaşayamam
Hâlimi görüyorsun
Bir şeyler yap o zaman
Sebebim var, biliyorsun
Ben seni arayamam",uzgun
Şebnem Ferah,Yalnız,"5 ContributorsYalnız LyricsKim bilir neler neler geçti başından
Kimse böyle yalnız olamaz
Anlat birer birer, tut ellerimden
Kimse böyle küskün olamaz
Çizgi çizgi yüzünde, gölgeli gözlerinde
Ağır sessizliğinde neler neler var?
Ne hikayeler var?
Her bahar öncesinde kardelene dönüşmeyi
Kopmayı, koparılmayı anlat
Karanlıkla dans etmeyi, sonra ölmeye yatmayı
Kahpe dünyayı anlat, anlat
Titreyen çenende dünya devrilmiş
Kimse böyle üzgün olamaz
Gözlerin dolu dolu, hayatın da öyle
Kimse böyle yorgun olamaz
Hep göz pınarında duran o gözyaşında
Akmaya hazırlanan neler neler var?
Ne hikayeler var?
Her bahar öncesinde kardelene dönüşmeyi
Kopmayı, koparılmayı anlat
Karanlıkla dans etmeyi, sonra ölmeye yatmayı
Kahpe dünyayı anlat, anlat

Uzaklara dalıp gitme
Gözlerin de dolmasın
Kimse böyle yalnız olmasın
Her bahar öncesinde kardelene dönüşmeyi
Kopmayı, koparılmayı anlat
Karanlıkla dans etmeyi, sonra ölmeye yatmayı
Kahpe dünyayı anlat, anlat",uzgun
Berksan,Gitme,"3 ContributorsGitmem* Lyrics

 seni (Yeah)
Buluca'm yerine, yeah
Arıyo'm seni, yeah (Yeah, yeah)

""Git"" dersin, gitmem ya-a-ah
""Git"" dersin, gitmem ya-a-ah
Noldu sana birden? Ya-a-ah
Noldu sana bilmem (Noldu sana bilmem)

Yeah yeah,  ortam, senlik
Sen'le gece son gaz
Sen'le olduğum yer parlar
Yeah, havam nasıl?
Yuttuğumda göz altlarım mor, yeah
Ama nasıl kafam?
Bugün de parti bol, yeah
Kanımda bu zehir
Gerekli bi' antidot (-dot)
Benle yarış yok
Çünkü yenmen harbi zor

""Git"" dersin, gitmem ya-a-ah
""Git"" dersin, gitmem ya-a-ah
Noldu sana birden? Ya-a-ah
Noldu sana bilmem (Noldu sana bilmem)",üzgün
